OFFER_ID,AREA_IN_M2,PRICE,FEES,DATE,FLOOR,DISTRICT,FURNISHED,DEVELOPMENT_TYPE,NUMBER_OF_ROOMS
780618485,64.0,3100.0,550.0,2022-10-20,2.0,rataje,1.0,Blok,3.0
773010744,38.0,3500.0,650.0,2022-10-20,3.0,jeżyce,1.0,Apartamentowiec,2.0
780936938,55.9,2200.0,515.0,2022-10-20,2.0,łacina,1.0,Blok,2.0
784311683,61.3,2400.0,760.0,2022-10-20,3.0,piątkowo,1.0,Blok,3.0
786443640,78.3,1300.0,200.0,2022-10-20,3.0,grunwald,1.0,Kamienica,
703400894,36.0,2100.0,400.0,2022-10-20,4.0,rataje,1.0,Blok,2.0
787505254,50.0,2550.0,700.0,2022-10-20,0.0,piątkowo,1.0,Apartamentowiec,2.0
789612399,78.0,1600.0,300.0,2022-10-20,3.0,łazarz,1.0,Kamienica,3.0
785681148,50.0,2700.0,800.0,2022-10-20,3.0,piątkowo,1.0,Blok,3.0
768184865,60.0,3600.0,500.0,2022-10-20,1.0,wilda,1.0,Kamienica,3.0
790110282,47.0,3000.0,500.0,2022-10-20,0.0,naramowice,1.0,Blok,2.0
785471991,60.0,3000.0,490.0,2022-10-20,2.0,wilda,1.0,Blok,3.0
788625171,70.0,750.0,1.0,2022-10-20,-1.0,junikowo,1.0,Dom wolnostojący,3.0
788464270,70.0,2500.0,780.0,2022-10-20,3.0,chartowo,1.0,Blok,3.0
787487949,32.0,2500.0,400.0,2022-10-20,4.0,starołęka,1.0,Apartamentowiec,2.0
788457388,69.0,3300.0,720.0,2022-10-20,5.0,grunwald,0.0,Blok,3.0
789474838,34.0,2500.0,220.0,2022-10-20,0.0,wilda,1.0,Apartamentowiec,2.0
787337573,46.0,2350.0,650.0,2022-10-20,0.0,podolany,1.0,Blok,2.0
779397860,66.0,3600.0,600.0,2022-10-20,2.0,piątkowo,1.0,Blok,3.0
788221060,34.0,2100.0,700.0,2022-10-20,0.0,łazarz,1.0,Kamienica,1.0
771688709,60.0,2600.0,600.0,2022-10-20,2.0,stare miasto,1.0,Blok,3.0
786083040,50.3,3200.0,500.0,2022-10-20,4.0,warszawskie,1.0,Apartamentowiec,2.0
787854442,51.0,3500.0,550.0,2022-10-20,0.0,sołacz,1.0,Blok,2.0
778837375,30.0,2000.0,150.0,2022-10-20,0.0,stare miasto,1.0,Blok,1.0
789754375,49.0,2000.0,650.0,2022-10-20,7.0,piątkowo,1.0,Blok,2.0
786115836,50.0,1900.0,500.0,2022-10-20,3.0,piątkowo,1.0,Blok,2.0
783431683,43.0,1900.0,171.0,2022-10-20,,jeżyce,1.0,Kamienica,2.0
789660557,12.5,1250.0,290.0,2022-10-20,6.0,rataje,1.0,Blok,3.0
780100849,120.0,3200.0,1.0,2022-10-20,2.0,stare miasto,0.0,Kamienica,
713414228,61.1,2400.0,675.0,2022-10-20,1.0,warszawskie,1.0,Blok,2.0
779890295,385.0,2850.0,550.0,2022-10-20,3.0,rataje,1.0,Blok,2.0
785276317,48.0,2400.0,700.0,2022-10-20,2.0,komandoria,1.0,Blok,2.0
784683822,44.0,2400.0,300.0,2022-10-20,1.0,dębiec,1.0,Kamienica,3.0
679293958,38.0,1500.0,350.0,2022-10-20,0.0,piątkowo,1.0,Blok,1.0
789291769,27.5,2400.0,462.92,2022-10-20,4.0,stare miasto,1.0,Kamienica,1.0
783375265,50.0,2000.0,1.0,2022-10-20,0.0,szczepankowo,1.0,Dom wolnostojący,2.0
785299815,90.0,3000.0,1.0,2022-10-20,0.0,naramowice,1.0,Pozostałe,3.0
787696940,33.0,1800.0,520.0,2022-10-20,0.0,rataje,1.0,Blok,1.0
717989376,70.0,6500.0,2000.0,2022-10-20,9.0,stare miasto,1.0,Apartamentowiec,3.0
703098992,48.15,2500.0,650.0,2022-10-20,1.0,ławica,1.0,Blok,2.0
788970885,48.0,2400.0,720.0,2022-10-20,3.0,łacina,1.0,Apartamentowiec,2.0
784176681,16.0,1500.0,10.0,2022-10-20,,stare miasto,1.0,Pozostałe,1.0
784388318,64.0,3000.0,650.0,2022-10-20,1.0,warszawskie,0.0,Blok,3.0
689947829,65.0,1700.0,450.0,2022-10-20,0.0,strzeszyn,1.0,Szeregowiec,2.0
761912168,37.0,1650.0,1.0,2022-10-20,0.0,górczyn,1.0,Dom wolnostojący,1.0
772128507,70.0,1850.0,800.0,2022-10-20,2.0,stare miasto,1.0,Dom wolnostojący,2.0
714779844,60.0,2200.0,400.0,2022-10-20,0.0,warszawskie,1.0,Apartamentowiec,2.0
783615834,64.0,2700.0,800.0,2022-10-20,3.0,piątkowo,1.0,Blok,3.0
788544499,42.0,2800.0,400.0,2022-10-20,1.0,jeżyce,1.0,Kamienica,3.0
787296647,44.0,2000.0,350.0,2022-10-20,2.0,wilda,1.0,Kamienica,2.0
787513456,27.0,1600.0,350.0,2022-10-20,4.0,winogrady,1.0,Blok,1.0
783789900,38.0,2300.0,500.0,2022-10-20,0.0,górczyn,1.0,Blok,2.0
693914112,53.0,1900.0,400.0,2022-10-20,,wilda,1.0,Kamienica,2.0
789606537,60.0,3100.0,700.0,2022-10-20,2.0,jeżyce,1.0,Blok,3.0
789547701,52.0,2300.0,700.0,2022-10-20,3.0,warszawskie,1.0,Blok,2.0
787815950,60.0,2500.0,500.0,2022-10-20,1.0,stare miasto,1.0,Kamienica,2.0
784670107,53.0,2200.0,690.0,2022-10-20,4.0,podolany,1.0,Blok,2.0
789329656,37.0,2600.0,450.0,2022-10-20,0.0,starołęka,1.0,Apartamentowiec,2.0
788331529,69.0,3500.0,980.0,2022-10-20,4.0,rataje,1.0,Blok,3.0
789525383,20.0,2000.0,200.0,2022-10-20,1.0,winiary,0.0,Apartamentowiec,1.0
788906993,34.0,2400.0,1.0,2022-10-20,1.0,junikowo,1.0,Dom wolnostojący,2.0
668465512,73.0,2500.0,770.0,2022-10-20,3.0,rataje,1.0,Blok,
784867726,78.0,4500.0,850.0,2022-10-20,1.0,stare miasto,1.0,Apartamentowiec,3.0
785582444,38.0,1500.0,376.0,2022-10-20,2.0,junikowo,1.0,Blok,2.0
784485507,38.0,2400.0,450.0,2022-10-20,9.0,winogrady,1.0,Blok,2.0
783509197,89.0,3200.0,642.0,2022-10-20,2.0,komandoria,1.0,Blok,
786578925,70.0,3500.0,594.0,2022-10-20,1.0,jeżyce,1.0,Kamienica,3.0
790017861,40.0,1900.0,500.0,2022-10-20,,winogrady,1.0,Blok,2.0
779479074,65.0,6000.0,2000.0,2022-10-20,4.0,stare miasto,1.0,Apartamentowiec,3.0
789428363,43.0,2100.0,450.0,2022-10-20,2.0,podolany,1.0,Apartamentowiec,2.0
779203966,60.0,6000.0,1000.0,2022-10-20,4.0,stare miasto,1.0,Apartamentowiec,2.0
789441819,50.0,2600.0,750.0,2022-10-20,4.0,jeżyce,1.0,Apartamentowiec,2.0
783637897,37.0,2300.0,450.0,2022-10-20,6.0,winiary,1.0,Blok,2.0
784705782,77.0,3200.0,500.0,2022-10-20,1.0,grunwald,1.0,Apartamentowiec,3.0
785650245,130.0,783.0,100.0,2022-10-20,1.0,stare miasto,1.0,Kamienica,
789273462,50.0,2000.0,50.0,2022-10-20,,chartowo,1.0,Blok,2.0
783466348,54.4,3500.0,3500.0,2022-10-20,4.0,wilda,1.0,Pozostałe,2.0
783466895,44.92,2400.0,559.55,2022-10-20,1.0,jeżyce,1.0,Apartamentowiec,2.0
786954627,74.0,2600.0,600.0,2022-10-20,2.0,stare miasto,1.0,Blok,3.0
786411494,90.0,2700.0,100.0,2022-10-20,1.0,stare miasto,0.0,Kamienica,3.0
771979276,28.0,1650.0,1.0,2022-10-20,1.0,dębiec,1.0,Dom wolnostojący,1.0
785097028,48.0,2400.0,500.0,2022-10-20,1.0,rataje,1.0,Blok,3.0
784579557,43.0,2100.0,515.0,2022-10-20,1.0,jeżyce,1.0,Blok,2.0
784434032,61.8,3600.0,300.0,2022-10-20,1.0,warszawskie,1.0,Dom wolnostojący,3.0
784394090,38.0,2500.0,330.0,2022-10-20,2.0,rataje,1.0,Blok,2.0
640203570,60.0,6000.0,2000.0,2022-10-20,3.0,stare miasto,1.0,Apartamentowiec,1.0
790062789,42.0,2500.0,500.0,2022-10-20,4.0,wilda,1.0,Apartamentowiec,2.0
787714659,58.0,5500.0,650.0,2022-10-20,,piątkowo,1.0,Apartamentowiec,3.0
785213284,49.0,2300.0,460.0,2022-10-20,5.0,piątkowo,1.0,Blok,2.0
789707542,43.0,2850.0,560.0,2022-10-20,1.0,łazarz,1.0,Kamienica,2.0
783610333,67.0,3000.0,3000.0,2022-10-20,1.0,piątkowo,1.0,Blok,3.0
787726573,37.5,1500.0,445.0,2022-10-20,7.0,dębiec,0.0,Blok,2.0
784698092,33.6,1700.0,400.0,2022-10-20,2.0,junikowo,1.0,Blok,2.0
717999630,51.0,3500.0,1100.0,2022-10-20,4.0,stare miasto,1.0,Apartamentowiec,2.0
783576587,52.0,3000.0,500.0,2022-10-20,1.0,podolany,1.0,Blok,3.0
780588411,50.0,2600.0,1.0,2022-10-20,1.0,łazarz,1.0,Kamienica,2.0
677919001,53.0,2300.0,350.0,2022-10-20,0.0,strzeszyn,1.0,Blok,2.0
704969466,37.0,2200.0,420.0,2022-10-20,2.0,łazarz,1.0,Blok,2.0
789651592,55.0,3500.0,800.0,2022-10-20,0.0,grunwald,1.0,Blok,3.0
784416102,62.0,2800.0,650.0,2022-10-20,5.0,winiary,1.0,Apartamentowiec,2.0
786064774,36.0,2500.0,380.0,2022-10-20,5.0,rataje,1.0,Blok,2.0
789337059,49.0,2500.0,719.0,2022-10-20,2.0,komandoria,1.0,Apartamentowiec,2.0
789905760,48.0,2400.0,540.0,2022-10-20,9.0,stare miasto,1.0,Blok,2.0
787091245,95.0,5500.0,750.0,2022-10-20,4.0,naramowice,1.0,Blok,3.0
786263068,56.0,2200.0,515.0,2022-10-20,4.0,winogrady,1.0,Blok,3.0
777544022,64.0,2100.0,640.0,2022-10-20,,winogrady,1.0,Blok,2.0
788175485,22.0,1400.0,150.0,2022-10-20,2.0,szczepankowo,0.0,Blok,1.0
705624430,42.0,2500.0,432.0,2022-10-20,1.0,piątkowo,1.0,Apartamentowiec,2.0
788821665,78.0,3200.0,900.0,2022-10-20,2.0,łazarz,0.0,Blok,3.0
786670734,59.0,2200.0,610.0,2022-10-20,4.0,winiary,1.0,Blok,2.0
786305660,35.0,2300.0,500.0,2022-10-20,0.0,grunwald,1.0,Apartamentowiec,2.0
696587130,50.0,1500.0,500.0,2022-10-20,2.0,chartowo,1.0,Kamienica,2.0
787898017,49.0,2300.0,700.0,2022-10-20,4.0,piątkowo,1.0,Blok,2.0
789516539,60.0,1000.0,900.0,2022-10-20,,rataje,1.0,Blok,3.0
728807597,52.0,1900.0,211.0,2022-10-20,0.0,smochowice,1.0,Blok,2.0
778943839,110.0,3300.0,580.0,2022-10-20,2.0,strzeszyn,1.0,Blok,
789757679,38.0,1800.0,600.0,2022-10-20,3.0,rataje,1.0,Blok,2.0
778908597,34.0,2550.0,1.0,2022-10-20,,rataje,0.0,Blok,1.0
788707451,54.0,3300.0,700.0,2022-10-20,2.0,jeżyce,1.0,Apartamentowiec,3.0
784659254,58.0,2600.0,1.0,2022-10-20,2.0,górczyn,1.0,Blok,2.0
654047796,62.66,3400.0,350.0,2022-10-20,1.0,podolany,1.0,Apartamentowiec,3.0
785113606,60.0,2200.0,200.0,2022-10-20,,wilda,1.0,Kamienica,2.0
787344845,38.0,2200.0,500.0,2022-10-20,2.0,rataje,1.0,Blok,2.0
779238953,41.0,2200.0,600.0,2022-10-20,2.0,grunwald,1.0,Apartamentowiec,1.0
788532803,44.0,2500.0,500.0,2022-10-20,1.0,rataje,1.0,Blok,2.0
789338817,57.0,3000.0,650.0,2022-10-20,4.0,grunwald,1.0,Apartamentowiec,3.0
780596957,42.0,2700.0,500.0,2022-10-20,4.0,łacina,1.0,Apartamentowiec,2.0
786309364,31.0,2000.0,250.0,2022-10-20,2.0,chartowo,1.0,Blok,2.0
691247459,27.0,900.0,600.0,2022-10-20,1.0,naramowice,1.0,Blok,1.0
786977624,27.7,2500.0,350.0,2022-10-20,,sołacz,1.0,Blok,1.0
785565339,24.0,2200.0,300.0,2022-10-20,1.0,winiary,1.0,Apartamentowiec,1.0
749976447,38.0,2300.0,430.0,2022-10-20,6.0,winogrady,1.0,Blok,2.0
772684278,52.0,2500.0,1.0,2022-10-19,2.0,wilda,1.0,Dom wolnostojący,2.0
773930700,84.0,6500.0,950.0,2022-10-19,3.0,śródka,1.0,Apartamentowiec,3.0
783415975,28.0,1600.0,350.0,2022-10-19,0.0,ogrody,1.0,Kamienica,1.0
777159812,120.0,2800.0,700.0,2022-10-19,0.0,warszawskie,0.0,Dom wolnostojący,3.0
783584304,62.0,2700.0,672.0,2022-10-19,2.0,rataje,1.0,Blok,3.0
782882046,42.0,2700.0,500.0,2022-10-19,4.0,rataje,1.0,Apartamentowiec,2.0
787347724,49.0,2400.0,450.0,2022-10-19,1.0,łazarz,1.0,Kamienica,2.0
698553880,27.5,1500.0,350.0,2022-10-19,2.0,grunwald,1.0,Blok,1.0
779973933,30.0,2000.0,420.0,2022-10-19,0.0,komandoria,1.0,Blok,1.0
784068380,54.0,2000.0,650.0,2022-10-19,2.0,chartowo,1.0,Blok,2.0
786942872,34.77,2480.0,370.0,2022-10-19,5.0,jeżyce,1.0,Blok,2.0
786913691,26.75,2060.0,280.0,2022-10-19,3.0,jeżyce,1.0,Blok,1.0
693309158,42.0,2000.0,680.0,2022-10-19,9.0,chartowo,1.0,Blok,3.0
789293858,33.0,2200.0,400.0,2022-10-19,2.0,chartowo,1.0,Blok,1.0
787263628,37.0,1200.0,500.0,2022-10-19,0.0,jeżyce,1.0,Dom wolnostojący,1.0
779673908,48.0,2200.0,650.0,2022-10-19,3.0,grunwald,1.0,Blok,3.0
677006244,37.0,1400.0,503.0,2022-10-19,1.0,łazarz,1.0,Blok,2.0
787316662,47.0,2400.0,500.0,2022-10-19,4.0,rataje,1.0,Blok,2.0
787928709,32.0,1800.0,555.0,2022-10-19,5.0,stare miasto,1.0,Blok,1.0
788878985,22.0,1600.0,1.0,2022-10-19,0.0,górczyn,1.0,Dom wolnostojący,1.0
739901839,12.0,1500.0,500.0,2022-10-19,0.0,grunwald,1.0,Pozostałe,1.0
785079700,26.0,2300.0,420.0,2022-10-19,0.0,stare miasto,1.0,Kamienica,1.0
787389710,80.0,2000.0,780.0,2022-10-19,3.0,naramowice,1.0,Blok,3.0
785687184,42.0,2700.0,300.0,2022-10-19,2.0,rataje,1.0,Apartamentowiec,2.0
787235348,37.0,1900.0,565.0,2022-10-19,1.0,stare miasto,1.0,Kamienica,1.0
788769554,41.0,2500.0,600.0,2022-10-19,2.0,jeżyce,1.0,Blok,2.0
705425900,44.0,2200.0,500.0,2022-10-19,1.0,rataje,1.0,Blok,2.0
692690495,43.0,1700.0,460.0,2022-10-19,3.0,naramowice,1.0,Blok,2.0
789744676,31.0,1000.0,617.0,2022-10-19,9.0,grunwald,1.0,Blok,1.0
610158723,58.0,2500.0,950.0,2022-10-19,6.0,rataje,1.0,Blok,3.0
699061725,38.0,2200.0,509.0,2022-10-19,3.0,rataje,1.0,Blok,2.0
788582852,49.0,2100.0,550.0,2022-10-19,2.0,piątkowo,1.0,Blok,2.0
789496404,39.0,1850.0,450.0,2022-10-19,5.0,jeżyce,1.0,Kamienica,2.0
786517018,48.0,2200.0,340.0,2022-10-19,6.0,piątkowo,1.0,Blok,2.0
785443499,50.0,2200.0,600.0,2022-10-19,3.0,piątkowo,1.0,Blok,2.0
782994059,50.0,2550.0,450.0,2022-10-19,1.0,łazarz,0.0,Kamienica,3.0
786762830,85.0,2600.0,605.0,2022-10-19,4.0,jeżyce,1.0,Kamienica,3.0
643925708,54.0,2000.0,400.0,2022-10-19,3.0,naramowice,1.0,Blok,2.0
785693958,40.0,1600.0,1.0,2022-10-19,1.0,dębiec,0.0,Dom wolnostojący,2.0
783520953,90.0,2700.0,100.0,2022-10-19,1.0,górczyn,1.0,Szeregowiec,2.0
787313036,54.6,2200.0,400.0,2022-10-19,2.0,wilda,1.0,Kamienica,2.0
701179842,26.0,2300.0,600.0,2022-10-19,1.0,komandoria,1.0,Kamienica,2.0
788635898,49.0,2350.0,340.0,2022-10-19,1.0,śródka,1.0,Blok,2.0
748620903,20.0,2000.0,1.0,2022-10-19,0.0,dębiec,1.0,Dom wolnostojący,1.0
777967096,54.0,3600.0,430.0,2022-10-19,3.0,chartowo,1.0,Blok,3.0
702621166,42.0,3000.0,480.0,2022-10-19,0.0,stare miasto,1.0,Apartamentowiec,2.0
693009119,65.0,2000.0,1.0,2022-10-19,0.0,piątkowo,1.0,Dom wolnostojący,2.0
789054231,53.0,2300.0,320.0,2022-10-19,1.0,strzeszyn,0.0,Blok,2.0
789538181,110.0,875.0,50.0,2022-10-18,4.0,stare miasto,1.0,Kamienica,3.0
786728911,38.0,1800.0,420.0,2022-10-18,4.0,winogrady,0.0,Blok,2.0
788592080,36.71,2500.0,465.89,2022-10-18,0.0,rataje,1.0,Blok,2.0
786984659,44.0,2500.0,600.0,2022-10-18,3.0,śródka,0.0,Blok,2.0
651873569,27.0,1600.0,1.0,2022-10-18,0.0,dębiec,1.0,Dom wolnostojący,1.0
782891886,47.0,2900.0,570.0,2022-10-18,2.0,warszawskie,1.0,Blok,2.0
786977853,48.6,2500.0,800.0,2022-10-18,9.0,rataje,1.0,Blok,2.0
761539056,75.0,3490.0,900.0,2022-10-18,2.0,rataje,1.0,Blok,
789276267,65.0,2500.0,1.0,2022-10-18,1.0,grunwald,1.0,Pozostałe,3.0
789079589,33.0,1700.0,1.0,2022-10-18,,ławica,1.0,Dom wolnostojący,2.0
786999539,89.0,1500.0,1.0,2022-10-18,1.0,stare miasto,0.0,Kamienica,3.0
781456971,48.0,1699.0,600.0,2022-10-18,1.0,warszawskie,1.0,Blok,2.0
761046971,35.0,1700.0,490.0,2022-10-18,1.0,jeżyce,1.0,Blok,1.0
787908677,54.0,2400.0,700.0,2022-10-18,4.0,jeżyce,1.0,Blok,3.0
710256498,48.0,2100.0,400.0,2022-10-18,0.0,rataje,1.0,Blok,2.0
787085557,30.0,900.0,150.0,2022-10-18,0.0,górczyn,1.0,Kamienica,1.0
642949583,84.0,3400.0,372.0,2022-10-18,1.0,stare miasto,1.0,Kamienica,2.0
788532040,33.0,2500.0,2500.0,2022-10-18,1.0,jeżyce,1.0,Kamienica,2.0
783112989,100.0,2700.0,1.0,2022-10-18,2.0,jeżyce,1.0,Kamienica,3.0
789102699,81.0,2500.0,2500.0,2022-10-18,0.0,jeżyce,1.0,Dom wolnostojący,3.0
788446081,37.0,2000.0,450.0,2022-10-18,0.0,piątkowo,1.0,Blok,2.0
789428946,40.0,1600.0,304.0,2022-10-18,1.0,grunwald,1.0,Blok,2.0
786981593,39.0,2200.0,550.0,2022-10-18,1.0,śródka,0.0,Blok,2.0
783375369,52.0,1900.0,850.0,2022-10-18,7.0,grunwald,1.0,Blok,2.0
789297358,45.0,2100.0,580.0,2022-10-18,3.0,sołacz,1.0,Blok,2.0
787826717,90.0,2200.0,300.0,2022-10-18,1.0,stare miasto,1.0,Kamienica,3.0
785253670,19.0,1250.0,1.0,2022-10-18,1.0,stare miasto,1.0,Blok,1.0
788474440,35.0,1900.0,300.0,2022-10-18,1.0,junikowo,1.0,Blok,1.0
764455709,46.8,2200.0,700.0,2022-10-18,10.0,piątkowo,1.0,Blok,2.0
787209144,42.0,3000.0,450.0,2022-10-18,2.0,rataje,1.0,Blok,2.0
665344788,50.0,450000.0,500.0,2022-10-18,3.0,winogrady,0.0,Blok,3.0
692354469,40.0,2500.0,350.0,2022-10-18,4.0,łacina,1.0,Blok,2.0
782603077,46.0,2800.0,2800.0,2022-10-18,1.0,jeżyce,1.0,Blok,3.0
789461157,44.0,2000.0,530.0,2022-10-18,4.0,rataje,1.0,Blok,2.0
734609942,31.0,1600.0,550.0,2022-10-18,0.0,starołęka,1.0,Blok,1.0
787058343,54.61,2500.0,500.0,2022-10-18,1.0,grunwald,1.0,Blok,2.0
742367304,65.0,3150.0,420.0,2022-10-18,1.0,łazarz,1.0,Apartamentowiec,2.0
785538943,50.0,2500.0,630.0,2022-10-18,0.0,naramowice,1.0,Blok,3.0
783114325,83.0,3000.0,1.0,2022-10-18,2.0,grunwald,1.0,Kamienica,3.0
789235136,48.0,2500.0,1.0,2022-10-18,2.0,chartowo,1.0,Blok,2.0
787856558,44.0,2200.0,400.0,2022-10-18,3.0,piątkowo,1.0,Blok,2.0
782857312,69.0,2100.0,200.0,2022-10-18,0.0,winogrady,1.0,Blok,3.0
657797333,30.0,1000.0,650.0,2022-10-18,0.0,sołacz,1.0,Szeregowiec,1.0
786802570,34.0,1600.0,490.0,2022-10-17,2.0,grunwald,1.0,Blok,1.0
648326408,36.0,1700.0,640.0,2022-10-17,5.0,jeżyce,1.0,Apartamentowiec,1.0
779714942,34.0,1400.0,550.0,2022-10-17,2.0,stare miasto,1.0,Kamienica,1.0
779653615,64.0,2900.0,1.0,2022-10-17,6.0,junikowo,1.0,Apartamentowiec,3.0
719568014,50.0,1900.0,60.0,2022-10-17,0.0,stare miasto,0.0,Kamienica,2.0
789031156,38.0,1500.0,1500.0,2022-10-17,0.0,wilda,0.0,Kamienica,1.0
777952673,32.0,2500.0,320.0,2022-10-17,1.0,starołęka,1.0,Blok,2.0
788619099,35.0,1700.0,340.0,2022-10-17,3.0,grunwald,1.0,Blok,2.0
780675759,64.0,2500.0,850.0,2022-10-17,6.0,górczyn,1.0,Blok,3.0
783554011,52.0,3200.0,600.0,2022-10-17,1.0,stare miasto,1.0,Apartamentowiec,2.0
784705696,46.0,2000.0,500.0,2022-10-17,0.0,naramowice,1.0,Pozostałe,2.0
773520906,51.0,2800.0,550.0,2022-10-17,1.0,jeżyce,1.0,Apartamentowiec,2.0
784687358,45.0,2500.0,502.0,2022-10-17,3.0,winogrady,1.0,Blok,2.0
789176390,27.0,1700.0,450.0,2022-10-17,3.0,wilda,1.0,Kamienica,1.0
789348166,30.0,2000.0,400.0,2022-10-17,,dębiec,0.0,Blok,1.0
782425919,47.0,2400.0,700.0,2022-10-17,1.0,wilda,1.0,Blok,2.0
788918027,34.5,1700.0,400.0,2022-10-17,0.0,sołacz,1.0,Apartamentowiec,1.0
783497586,25.0,6300.0,1.0,2022-10-17,0.0,stare miasto,1.0,Kamienica,2.0
783493882,20.0,4200.0,1.0,2022-10-17,0.0,grunwald,1.0,Blok,1.0
786654314,41.5,1900.0,450.0,2022-10-17,1.0,winogrady,1.0,Blok,1.0
644229489,43.0,2300.0,400.0,2022-10-17,1.0,łacina,1.0,Blok,2.0
788354110,39.0,2580.0,410.0,2022-10-17,0.0,jeżyce,1.0,Blok,2.0
700504469,47.0,2100.0,500.0,2022-10-17,1.0,ogrody,1.0,Blok,2.0
744025126,19.0,1800.0,300.0,2022-10-17,1.0,wilda,1.0,Kamienica,1.0
780113041,16.0,1000.0,1.0,2022-10-17,0.0,łazarz,1.0,Kamienica,1.0
786808556,65.0,2300.0,690.0,2022-10-17,2.0,winogrady,0.0,Blok,3.0
788541414,39.0,2100.0,330.0,2022-10-17,1.0,dębiec,1.0,Blok,2.0
789170504,35.0,2000.0,1.0,2022-10-17,0.0,strzeszyn,1.0,Pozostałe,2.0
775475956,48.0,3000.0,700.0,2022-10-17,4.0,rataje,1.0,Blok,3.0
785395131,7.0,800.0,1.0,2022-10-17,9.0,piątkowo,1.0,Blok,
771119340,30.0,1100.0,1.0,2022-10-17,2.0,śródka,0.0,Kamienica,1.0
788154086,33.0,1800.0,450.0,2022-10-17,0.0,naramowice,1.0,Blok,1.0
779599649,79.5,3300.0,250.0,2022-10-17,0.0,naramowice,1.0,Szeregowiec,3.0
686560729,50.0,2200.0,700.0,2022-10-17,0.0,naramowice,1.0,Blok,3.0
653677632,28.0,1300.0,350.0,2022-10-17,9.0,rataje,1.0,Blok,1.0
786569501,45.0,2900.0,500.0,2022-10-17,1.0,jeżyce,1.0,Apartamentowiec,2.0
785207464,39.0,2000.0,500.0,2022-10-17,3.0,jeżyce,1.0,Blok,2.0
772558102,60.0,3500.0,570.0,2022-10-17,2.0,łazarz,1.0,Kamienica,3.0
787622077,44.0,2300.0,200.0,2022-10-17,3.0,jeżyce,1.0,Blok,2.0
788464290,36.0,1600.0,10.0,2022-10-17,2.0,jeżyce,1.0,Kamienica,1.0
785855563,67.0,2800.0,755.0,2022-10-17,2.0,jeżyce,0.0,Kamienica,3.0
782538440,75.0,3500.0,500.0,2022-10-17,,wilda,1.0,Kamienica,3.0
787224337,74.0,3000.0,800.0,2022-10-16,3.0,stare miasto,1.0,Kamienica,3.0
788432908,49.0,2600.0,400.0,2022-10-16,4.0,górczyn,1.0,Apartamentowiec,2.0
702819633,31.0,1600.0,450.0,2022-10-16,6.0,rataje,0.0,Blok,1.0
699336346,47.0,3300.0,1.0,2022-10-16,1.0,warszawskie,1.0,Blok,3.0
780102299,75.0,2800.0,1.0,2022-10-16,1.0,stare miasto,1.0,Kamienica,3.0
709351034,31.0,2000.0,250.0,2022-10-16,3.0,rataje,1.0,Apartamentowiec,1.0
786826233,31.0,1800.0,330.0,2022-10-16,,grunwald,1.0,Blok,1.0
784655796,54.0,2500.0,25.0,2022-10-16,1.0,górczyn,1.0,Pozostałe,2.0
789051952,26.5,1500.0,350.0,2022-10-16,,winogrady,0.0,Blok,1.0
788744450,12.0,900.0,320.0,2022-10-16,1.0,sołacz,1.0,Blok,3.0
786672796,46.0,1800.0,610.0,2022-10-16,9.0,stare miasto,0.0,Blok,3.0
782335927,47.0,2500.0,600.0,2022-10-16,8.0,jeżyce,1.0,Blok,2.0
667096170,24.0,1500.0,430.0,2022-10-16,3.0,łazarz,1.0,Kamienica,1.0
782254599,58.5,3500.0,600.0,2022-10-16,1.0,rataje,1.0,Blok,3.0
788470170,42.0,2400.0,500.0,2022-10-16,2.0,naramowice,1.0,Blok,2.0
782888123,42.0,2700.0,500.0,2022-10-16,4.0,rataje,1.0,Apartamentowiec,2.0
787033279,50.0,2800.0,700.0,2022-10-16,4.0,winiary,1.0,Apartamentowiec,2.0
788851236,60.0,2300.0,800.0,2022-10-16,2.0,warszawskie,1.0,Blok,
788464988,33.0,1700.0,1.0,2022-10-16,0.0,ławica,1.0,Pozostałe,2.0
789097210,27.0,1000.0,1000.0,2022-10-16,9.0,ogrody,0.0,Blok,1.0
782515782,54.0,2300.0,520.0,2022-10-16,1.0,wilda,1.0,Blok,2.0
782327593,51.0,2500.0,580.0,2022-10-16,3.0,piątkowo,1.0,Blok,2.0
782347289,64.0,2400.0,750.0,2022-10-16,3.0,winogrady,1.0,Blok,
787354599,32.0,1750.0,320.0,2022-10-16,1.0,grunwald,1.0,Blok,1.0
785059344,47.0,2000.0,550.0,2022-10-15,4.0,winogrady,0.0,Blok,2.0
788782007,39.0,1900.0,450.0,2022-10-15,1.0,piątkowo,1.0,Blok,1.0
784910329,27.2,1500.0,348.0,2022-10-15,3.0,warszawskie,1.0,Blok,1.0
783896236,32.0,2000.0,480.0,2022-10-15,1.0,winogrady,1.0,Apartamentowiec,2.0
676265957,68.0,3100.0,1.0,2022-10-15,1.0,szczepankowo,1.0,Dom wolnostojący,3.0
767104842,25.0,1000.0,60.0,2022-10-15,0.0,stare miasto,0.0,Kamienica,1.0
772356375,50.0,900.0,1.0,2022-10-15,4.0,wilda,0.0,Kamienica,2.0
787441514,41.0,3000.0,500.0,2022-10-15,3.0,rataje,1.0,Apartamentowiec,2.0
786464499,84.0,6500.0,950.0,2022-10-15,3.0,śródka,1.0,Apartamentowiec,3.0
